id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary
8465,0.46,0.46,2,140,3,0,1,0,technical,low
8466,0.95,0.69,3,225,2,0,0,0,technical,high
8467,0.73,0.84,3,216,8,0,0,0,management,medium
8468,0.74,0.83,4,210,3,0,0,0,support,low
8469,0.14,0.52,4,122,2,0,0,0,sales,high
8470,0.91,0.89,4,197,4,0,0,0,marketing,medium
8471,0.52,0.49,3,146,2,1,0,0,accounting,medium
8472,0.82,0.88,4,259,3,0,0,0,support,low
8473,0.83,0.93,6,130,5,0,0,0,RandD,low
8474,0.9,0.7,3,274,3,0,0,0,support,medium
8475,0.65,0.66,5,239,4,0,0,0,technical,low
8476,0.63,0.64,3,174,2,0,0,0,accounting,medium
8477,0.64,0.89,3,175,3,1,0,0,product_mng,high
8478,0.8,0.85,4,273,5,0,1,0,management,low
8479,0.44,0.52,2,137,3,0,1,0,RandD,medium
8480,0.92,0.94,3,234,2,1,0,0,IT,medium
8481,0.78,0.93,4,161,3,0,0,0,sales,low
8482,0.6,0.63,5,267,3,0,0,0,support,low
8483,0.83,0.86,3,165,3,0,0,0,sales,low
8484,0.31,0.56,4,238,2,0,1,0,accounting,medium
8485,0.72,0.74,2,238,3,0,0,0,management,medium
8486,0.87,0.9,3,307,5,0,1,0,technical,low
8487,0.37,0.52,2,157,3,0,1,0,sales,low
8488,0.6,0.87,4,227,3,1,0,0,technical,medium
8489,0.61,0.9,2,142,3,0,0,0,marketing,high
8490,0.83,0.67,5,132,2,1,0,0,support,medium
8491,0.37,0.5,2,141,3,0,1,0,sales,low
8492,0.47,0.4,3,113,3,0,0,0,marketing,high
8493,0.26,0.39,3,99,4,0,0,0,IT,medium
8494,0.49,0.86,4,246,2,0,0,0,product_mng,medium
8495,0.91,0.78,4,169,4,0,0,0,accounting,low
8496,0.11,0.89,6,268,4,0,1,0,IT,medium
8497,0.59,0.99,3,235,2,0,0,0,management,medium
8498,0.82,0.67,3,198,3,1,0,0,product_mng,low
8499,0.73,0.69,3,175,2,0,0,0,IT,medium
8500,0.49,0.57,2,213,3,1,0,0,product_mng,low
8501,0.91,0.76,3,197,3,0,0,0,technical,medium
8502,0.5,0.83,2,220,2,1,0,0,sales,medium
8503,0.88,0.8,4,239,3,0,0,0,sales,low
8504,0.47,0.47,2,221,6,0,0,0,sales,low
8505,0.79,0.49,3,137,2,0,0,0,IT,medium
8506,0.23,0.96,4,213,4,0,0,0,technical,medium
8507,0.78,0.68,4,174,3,1,0,0,RandD,low
8508,0.79,0.75,4,259,3,0,0,0,sales,medium
8509,0.72,0.54,4,219,2,0,0,0,technical,medium
8510,0.36,0.45,2,127,3,0,1,0,accounting,low
8511,0.53,0.75,4,201,2,0,0,0,sales,low
8512,0.14,0.72,4,254,4,0,0,0,support,low
8513,0.1,0.97,6,307,4,0,1,0,technical,low
8514,0.75,0.51,4,138,4,0,0,0,marketing,medium
8515,0.37,0.49,2,151,3,0,1,0,sales,low
8516,0.78,0.8,3,135,7,0,0,0,sales,medium
8517,0.69,0.9,5,231,2,1,0,0,support,low
8518,0.13,0.61,5,198,5,0,0,0,sales,medium
8519,0.62,0.4,3,158,8,1,0,0,marketing,low
8520,0.66,0.84,4,168,2,0,0,0,support,low
8521,0.85,0.99,3,208,2,0,0,0,product_mng,low
8522,0.29,0.4,6,205,3,0,0,0,technical,medium
8523,0.38,0.55,2,147,3,0,1,0,sales,low
8524,0.09,0.82,6,249,4,0,1,0,technical,medium
8525,0.59,0.66,3,166,3,1,0,0,management,low
8526,0.74,0.81,5,106,5,0,0,0,sales,medium
8527,0.81,0.99,2,156,5,0,0,0,sales,medium
8528,0.42,0.53,2,142,3,0,1,0,sales,low
8529,0.71,0.74,4,206,4,0,0,0,product_mng,medium
8530,0.72,0.99,5,257,5,0,1,0,IT,high
8531,0.85,0.89,4,150,3,0,0,0,accounting,high
8532,0.92,0.6,4,161,3,0,0,0,IT,low
8533,0.6,0.54,4,182,6,0,0,0,sales,medium
8534,0.91,0.97,3,167,2,0,0,0,support,low
8535,0.54,0.86,4,205,5,0,0,0,support,low
8536,0.98,0.5,4,264,3,0,0,0,technical,high
8537,0.42,0.56,2,143,3,0,1,0,support,medium
8538,0.9,0.96,5,243,5,0,1,0,technical,medium
8539,0.85,0.85,5,267,5,0,1,0,support,medium
8540,0.38,0.55,2,130,3,0,1,0,technical,low
8541,0.1,0.77,6,247,4,0,1,0,sales,low
8542,0.93,0.44,5,190,5,0,0,0,technical,medium
8543,0.67,0.64,4,149,4,0,0,0,technical,low
8544,0.56,0.88,3,174,3,0,0,0,hr,low
8545,0.95,0.66,4,223,10,0,0,0,IT,low
8546,0.11,0.93,6,290,4,0,1,0,IT,medium
8547,0.79,0.94,4,232,5,0,1,0,technical,medium
8548,0.34,0.57,4,152,3,1,0,0,accounting,low
8549,0.61,0.57,4,144,3,0,0,0,technical,medium
8550,0.94,0.89,3,230,3,1,0,0,marketing,high
8551,0.64,0.61,5,249,3,1,0,0,support,medium
8552,0.91,0.59,4,133,4,0,0,0,technical,medium
8553,0.11,0.93,6,253,4,1,1,0,technical,low
8554,0.84,0.79,4,258,4,0,0,0,support,low
8555,0.11,0.92,7,255,4,0,1,0,support,medium
8556,0.89,0.74,5,220,3,0,0,0,IT,medium
8557,0.72,0.56,4,176,2,0,0,0,hr,medium
8558,0.37,0.51,2,127,3,0,1,0,sales,medium
8559,0.09,0.8,6,294,4,0,1,0,hr,low
8560,0.23,0.99,4,204,4,1,1,0,accounting,low
8561,0.89,0.92,5,242,5,0,1,0,sales,low
8562,0.1,0.89,7,285,4,0,1,0,technical,low
8563,0.23,0.7,3,123,5,0,0,0,sales,medium
8564,0.56,0.99,3,209,2,0,0,0,technical,low
8565,0.85,0.82,4,270,5,0,1,0,sales,low
8566,0.88,0.98,3,263,3,1,0,0,technical,high
8567,0.15,0.59,5,209,4,1,0,0,support,medium
8568,0.83,0.81,4,209,4,0,0,0,IT,medium
8569,0.56,0.73,3,226,3,0,0,0,RandD,medium
8570,0.63,0.48,4,180,4,0,0,0,management,high
8571,0.62,0.91,3,251,10,0,0,0,sales,medium
8572,0.61,0.69,4,160,2,1,0,0,support,high
8573,0.43,0.54,2,153,3,0,1,0,product_mng,medium
8574,0.95,0.72,4,235,2,0,0,0,support,low
8575,0.57,0.53,5,216,2,1,0,0,sales,medium
8576,0.22,0.94,3,193,10,0,0,1,management,high
8577,0.36,0.59,2,198,2,0,0,1,RandD,medium
8578,0.55,0.83,3,157,2,0,0,0,sales,medium
8579,0.67,0.65,5,156,2,0,0,0,support,medium
8580,0.96,0.62,5,230,2,0,0,0,sales,medium
8581,0.81,0.95,5,238,6,0,1,0,technical,low
8582,0.1,0.55,2,247,4,0,1,0,sales,medium
8583,0.78,0.63,5,200,2,0,0,0,technical,low
8584,0.39,0.46,2,156,3,0,1,0,sales,low
8585,0.72,0.68,4,238,3,0,0,0,support,low
8586,0.78,0.98,5,239,6,0,1,0,marketing,low
8587,0.65,0.85,3,213,2,0,0,0,support,low
8588,0.99,0.72,3,163,3,0,0,0,sales,medium
8589,0.5,0.99,2,258,3,1,0,0,sales,medium
8590,0.81,0.62,4,153,4,0,0,0,RandD,low
8591,0.72,0.8,3,222,3,0,0,0,IT,medium
8592,0.85,0.99,5,176,4,0,0,0,product_mng,low
8593,0.88,1.0,5,219,6,1,1,0,technical,low
8594,0.76,0.83,5,227,5,0,1,0,sales,low
8595,0.86,0.6,5,134,2,1,0,0,support,low
8596,0.1,0.97,6,267,4,1,1,0,support,low
8597,0.73,0.64,3,202,4,0,0,0,technical,high
8598,0.86,1.0,3,166,3,1,0,0,accounting,medium
8599,0.42,0.56,2,158,3,0,1,0,technical,low
8600,0.99,0.66,3,181,2,0,0,0,IT,medium
8601,0.5,0.93,6,150,3,1,0,0,technical,medium
8602,0.1,0.68,3,179,3,0,1,0,IT,medium
8603,1.0,0.67,3,199,4,0,0,0,sales,low
8604,0.5,0.77,4,180,3,0,0,0,sales,medium
8605,0.65,1.0,4,195,3,0,0,0,IT,low
8606,0.52,0.53,2,286,3,0,0,0,sales,medium
8607,0.8,0.79,4,148,3,0,0,0,RandD,medium
8608,0.73,0.62,4,247,4,0,0,0,sales,low
8609,0.56,0.8,5,202,4,0,0,0,product_mng,low
8610,0.53,0.59,3,148,3,0,0,0,IT,medium
8611,0.72,0.75,3,166,3,0,0,1,sales,high
8612,0.39,0.54,2,149,3,0,1,0,sales,low
8613,0.75,0.93,5,210,3,0,0,0,support,medium
8614,0.8,0.9,5,267,5,0,1,0,technical,medium
8615,0.78,0.87,4,228,5,0,1,0,support,low
8616,0.87,0.98,3,174,3,0,0,0,hr,low
8617,0.78,0.96,3,217,3,0,0,0,marketing,high
8618,0.71,0.7,4,213,3,0,0,0,sales,low
8619,0.39,0.99,6,235,6,0,0,0,technical,medium
8620,0.45,0.66,2,236,3,0,0,0,marketing,medium
8621,0.5,0.43,3,184,2,0,0,0,sales,medium
8622,0.1,0.84,6,286,4,0,1,0,product_mng,low
8623,0.89,0.85,5,266,5,0,1,0,sales,low
8624,0.19,0.81,5,245,5,0,0,0,RandD,medium
8625,0.58,0.77,4,196,2,1,0,0,technical,low
8626,0.52,0.47,6,141,5,1,0,0,support,low
8627,0.69,0.48,5,232,4,0,0,0,sales,medium
8628,0.83,0.67,3,175,3,0,0,0,product_mng,medium
8629,0.1,0.77,7,291,4,0,1,0,accounting,low
8630,0.54,0.55,4,208,5,0,0,0,sales,high
8631,0.8,0.81,5,200,3,0,0,0,hr,low
8632,0.8,0.74,2,205,3,1,0,0,sales,low
8633,0.99,0.82,6,185,4,1,0,0,sales,high
8634,0.77,0.71,5,250,3,1,0,0,sales,medium
8635,0.17,0.55,4,194,3,0,0,0,product_mng,low
8636,0.64,0.99,4,222,2,0,0,0,technical,low
8637,0.79,0.56,3,149,10,0,0,0,product_mng,low
8638,0.2,0.77,6,213,4,0,0,0,support,low
8639,0.39,0.54,2,149,3,0,1,0,RandD,low
8640,0.48,0.51,4,152,4,0,0,0,accounting,high
8641,0.43,0.53,2,145,3,0,1,0,IT,low
8642,0.53,0.53,4,257,2,0,0,0,management,high
8643,0.45,0.54,2,140,3,0,1,0,support,low
8644,0.52,0.53,2,163,2,0,0,0,marketing,low
8645,0.46,0.55,2,129,3,0,1,0,sales,low
8646,0.66,0.53,4,162,3,0,0,0,sales,low
8647,0.59,1.0,4,275,3,0,0,0,RandD,medium
8648,0.93,0.99,4,209,3,1,0,0,accounting,high
8649,0.1,0.55,2,247,4,0,1,0,sales,medium
8650,0.97,0.5,3,216,3,0,0,0,IT,low
8651,0.54,0.54,3,196,3,0,0,0,support,low
8652,0.62,0.61,3,266,2,0,0,0,management,high
8653,0.74,1.0,4,219,3,0,0,0,management,medium
8654,0.86,0.93,5,208,2,0,0,0,IT,low
8655,0.74,0.99,4,193,3,0,0,0,accounting,low
8656,0.45,0.51,2,160,3,1,1,1,sales,low
8657,0.13,0.97,4,162,6,0,0,0,sales,low
8658,0.9,0.96,5,243,5,0,1,0,technical,medium
8659,0.65,0.67,3,240,2,1,0,0,technical,low
8660,0.19,0.79,5,171,3,1,0,0,technical,low
8661,0.64,0.87,3,239,4,0,0,0,product_mng,low
8662,0.4,0.49,2,128,3,0,1,0,sales,low
8663,0.88,0.83,4,273,10,0,0,0,sales,medium
8664,0.91,0.63,4,240,3,0,0,0,accounting,low
8665,0.43,0.71,3,186,2,0,0,0,accounting,medium
8666,0.54,0.58,4,206,3,0,0,0,sales,medium
8667,0.93,0.55,5,222,2,0,0,0,sales,low
8668,0.09,0.89,6,282,4,0,1,0,support,low
8669,0.95,0.9,3,259,2,0,0,0,support,low
8670,0.4,0.47,2,136,3,0,1,0,hr,medium
8671,0.69,0.63,3,226,3,0,0,0,sales,low
8672,0.59,0.66,3,186,3,0,0,0,sales,medium
8673,0.73,0.9,4,266,3,0,0,0,sales,medium
8674,0.9,0.66,3,261,3,1,0,0,product_mng,medium
8675,0.53,0.56,4,281,6,0,1,0,hr,medium
8676,0.86,0.89,4,136,4,0,0,0,technical,medium
8677,0.39,0.5,2,127,3,0,1,0,technical,low
8678,0.46,0.5,2,141,3,0,1,0,sales,low
8679,0.92,1.0,3,212,2,0,0,0,support,low
8680,0.44,0.49,2,145,3,0,1,0,sales,low
8681,0.95,0.56,5,194,2,0,0,0,sales,high
8682,0.14,0.43,2,238,3,0,0,0,hr,low
8683,0.57,0.46,3,186,3,1,0,0,IT,medium
8684,0.61,0.67,4,151,3,0,0,0,IT,high
8685,0.7,0.85,3,188,2,0,0,0,technical,medium
8686,0.51,0.55,2,102,7,0,0,1,management,medium
8687,0.58,0.9,5,224,3,0,0,0,RandD,high
8688,0.79,0.48,4,184,5,1,0,0,IT,low
8689,0.85,0.51,3,261,4,0,0,1,technical,medium
8690,0.9,0.88,5,254,2,0,0,0,marketing,medium
8691,0.95,0.42,3,189,2,1,0,0,hr,medium
8692,0.82,0.78,5,166,2,0,0,0,technical,high
8693,0.39,0.52,2,129,3,0,1,0,product_mng,low
8694,0.77,0.75,4,223,3,0,0,0,technical,medium
8695,0.62,0.85,3,237,3,1,0,0,IT,medium
8696,0.68,0.53,3,156,4,0,0,0,accounting,medium
8697,0.98,0.7,3,153,10,0,0,0,management,high
8698,0.9,0.62,3,233,5,1,0,0,technical,low
8699,0.59,0.97,3,258,2,0,0,0,accounting,low
8700,0.89,0.63,4,164,3,0,0,0,hr,low
8701,0.52,0.57,3,270,3,0,0,0,RandD,low
8702,0.52,0.67,4,210,3,1,0,0,technical,low
8703,0.87,0.64,2,169,3,1,0,0,marketing,medium
8704,0.89,0.99,4,205,2,0,0,1,sales,medium
8705,0.48,0.62,4,210,2,0,0,0,sales,medium
8706,0.7,0.84,6,225,6,0,0,0,accounting,low
8707,0.13,0.72,4,154,4,0,0,0,technical,medium
8708,0.82,0.51,3,210,2,0,0,0,technical,low
8709,0.77,0.73,3,269,2,0,0,0,support,medium
8710,0.11,0.81,6,305,4,0,1,0,sales,low
8711,0.81,1.0,4,253,5,0,1,0,technical,low
8712,0.45,0.46,2,130,3,0,1,0,technical,low
8713,0.11,0.87,7,282,5,0,1,0,technical,low
8714,0.54,0.9,3,164,3,0,0,0,technical,high
8715,0.57,0.43,3,167,3,0,0,0,sales,medium
8716,0.8,0.99,3,158,3,0,0,0,sales,low
8717,0.33,1.0,2,210,3,1,0,0,sales,medium
8718,0.91,0.84,5,265,5,0,1,0,technical,medium
8719,0.43,0.51,2,149,3,1,1,0,accounting,medium
8720,0.77,0.51,4,142,4,0,0,0,sales,low
8721,0.84,1.0,5,218,5,0,1,0,technical,medium
8722,0.93,0.57,2,205,4,1,0,0,product_mng,medium
8723,0.22,0.85,6,172,6,1,0,0,technical,medium
8724,0.51,0.8,3,218,2,1,0,0,support,low
8725,0.29,0.77,3,164,6,0,0,0,RandD,medium
8726,0.97,0.58,5,156,2,1,0,0,RandD,low
8727,0.61,0.53,4,183,3,0,0,0,marketing,low
8728,0.65,0.91,4,224,2,1,0,0,sales,low
8729,0.52,0.93,2,243,3,0,0,0,accounting,high
8730,0.75,0.41,5,196,4,0,0,0,sales,low
8731,0.38,0.68,5,211,6,0,0,0,technical,low
8732,0.9,0.64,4,201,2,1,0,0,sales,medium
8733,0.89,0.59,3,247,4,0,0,0,technical,low
8734,0.67,0.57,2,160,4,0,0,0,support,low
8735,0.84,0.95,4,208,3,1,0,0,support,medium
8736,0.15,0.55,6,139,4,0,1,0,support,high
8737,0.72,0.71,3,135,3,0,0,0,technical,low
8738,0.77,0.48,4,258,4,1,0,0,sales,low
8739,0.15,0.6,5,188,7,0,0,0,sales,medium
8740,0.86,0.95,5,269,6,0,1,0,sales,medium
8741,0.71,0.57,2,183,4,0,0,0,sales,low
8742,0.66,0.87,3,223,7,0,0,0,sales,high
8743,0.49,0.36,2,192,3,0,0,0,sales,low
8744,0.73,0.48,4,139,2,0,0,0,RandD,low
8745,1.0,0.87,4,129,5,0,0,0,support,medium
8746,0.23,0.4,6,110,4,1,0,0,marketing,low
8747,0.69,0.89,5,201,2,0,0,0,support,low
8748,0.97,0.65,3,219,2,0,0,0,technical,low
8749,0.7,0.85,4,142,2,0,0,0,support,low
8750,0.97,0.95,4,173,2,0,0,0,technical,low
8751,0.68,1.0,4,167,2,0,0,0,sales,low
8752,0.09,0.8,6,304,4,0,1,0,technical,low
8753,0.45,0.47,2,135,3,0,1,0,RandD,medium
8754,0.45,0.72,3,148,2,0,0,0,sales,low
8755,0.11,0.93,7,308,4,0,1,0,IT,medium
8756,0.83,0.77,3,228,3,0,0,0,sales,medium
8757,0.72,0.65,3,109,5,1,0,0,technical,low
8758,0.11,0.98,6,250,4,0,1,0,sales,medium
8759,0.98,0.77,3,134,2,1,0,0,sales,low
8760,0.84,0.5,4,178,2,0,0,0,sales,low
8761,0.99,0.86,3,167,2,0,0,0,sales,low
8762,0.61,0.96,3,247,3,0,0,0,support,low
8763,0.98,0.63,3,137,3,0,0,0,support,medium
8764,0.1,0.9,6,299,4,0,1,0,marketing,low
8765,0.14,0.72,6,100,5,0,0,0,management,low
8766,0.11,0.92,6,281,4,0,1,0,sales,medium
8767,0.62,0.6,4,170,2,0,0,0,sales,low
8768,0.73,0.97,5,235,5,0,1,0,hr,low
8769,0.95,0.81,5,120,3,0,0,0,marketing,low
8770,0.53,0.85,5,161,2,0,0,0,technical,medium
8771,0.5,0.73,4,271,2,0,0,0,hr,low
8772,0.98,0.98,5,210,6,0,0,0,sales,low
8773,0.51,0.52,5,261,3,1,0,0,RandD,low
8774,0.49,0.67,2,190,8,0,0,0,marketing,medium
8775,0.85,0.67,3,167,4,0,0,0,RandD,medium
8776,0.96,0.85,3,168,3,0,0,0,technical,medium
8777,0.16,0.84,3,238,6,0,0,0,technical,medium
8778,0.81,0.96,3,226,3,0,0,0,sales,low
8779,0.47,0.56,4,226,3,0,0,0,marketing,low
8780,0.87,0.9,5,258,5,0,1,0,support,low
8781,0.57,0.54,3,140,3,0,0,0,marketing,low
8782,0.75,0.73,4,274,2,0,0,0,RandD,low
8783,0.82,0.61,3,229,2,0,0,0,sales,medium
8784,0.11,0.86,6,286,4,0,1,0,support,low
8785,0.76,0.74,4,261,3,0,0,0,technical,medium
8786,0.77,0.49,4,266,2,0,0,0,hr,low
8787,0.92,0.81,3,196,2,0,0,0,sales,medium
8788,0.81,0.94,3,225,4,0,0,0,hr,medium
8789,0.78,0.9,5,158,3,0,0,0,sales,low
8790,0.72,0.88,3,236,3,0,0,0,technical,low
8791,0.6,0.91,5,211,3,0,0,0,sales,low
8792,0.78,0.62,4,150,3,0,0,1,management,high
8793,0.8,0.52,3,147,3,1,0,0,technical,medium
8794,0.89,0.95,2,181,5,0,1,0,technical,medium
8795,0.76,0.87,4,161,3,0,0,0,sales,high
8796,0.88,0.63,3,257,3,0,0,0,sales,low
8797,0.73,0.65,3,165,3,0,0,0,IT,low
8798,0.22,0.67,6,175,5,0,0,0,RandD,medium
8799,0.71,0.89,3,222,3,0,0,0,accounting,low
8800,0.49,0.65,3,168,4,0,0,0,technical,medium
8801,0.85,0.6,3,251,2,0,0,0,sales,low
8802,0.17,0.55,4,194,3,0,0,0,product_mng,low
8803,0.9,0.82,3,203,2,0,0,0,RandD,low
8804,0.17,0.73,4,274,3,0,0,0,accounting,high
8805,0.59,1.0,4,169,2,0,0,0,technical,low
8806,0.43,0.96,3,109,6,0,0,0,technical,low
8807,0.8,0.56,6,111,6,0,0,0,sales,low
8808,0.99,0.81,5,180,3,1,0,0,technical,medium
8809,0.78,0.89,5,274,6,0,1,0,support,medium
8810,0.09,0.96,6,245,4,0,1,0,sales,medium
8811,1.0,0.8,3,223,3,0,0,0,RandD,medium
8812,0.92,0.68,4,138,7,0,0,0,sales,medium
8813,0.56,0.41,6,142,3,0,0,0,product_mng,medium
8814,0.39,0.39,2,131,2,0,0,0,marketing,high
8815,0.1,0.94,6,287,4,0,1,0,technical,medium
8816,0.8,0.98,2,232,6,1,0,0,sales,low
8817,0.56,0.83,3,236,3,1,0,0,technical,medium
8818,0.41,0.46,2,160,3,0,1,1,sales,low
8819,0.44,0.55,3,170,3,1,0,0,IT,low
8820,0.66,0.92,4,239,3,0,0,0,hr,medium
8821,0.65,0.82,5,265,3,0,0,0,IT,low
8822,0.56,1.0,3,272,2,0,0,0,IT,medium
8823,0.1,0.86,5,253,4,0,1,0,technical,low
8824,0.23,0.51,5,139,6,0,0,0,IT,low
8825,0.61,0.61,4,246,2,0,0,0,accounting,low
8826,0.31,0.63,4,104,7,1,0,0,sales,medium
8827,0.45,0.46,2,142,3,0,1,0,product_mng,low
8828,0.92,0.93,4,247,2,0,0,0,management,medium
8829,0.28,0.77,3,221,3,0,0,0,sales,high
8830,0.24,0.53,6,165,5,0,0,0,hr,low
8831,0.61,0.89,2,287,4,0,0,0,sales,medium
8832,0.53,0.61,4,198,2,0,0,0,product_mng,low
8833,0.09,0.96,6,259,4,0,1,0,support,low
8834,0.69,0.66,5,106,5,0,0,0,sales,low
8835,0.32,0.42,6,114,3,0,0,0,product_mng,medium
8836,0.76,0.57,5,255,4,0,0,0,management,medium
8837,0.49,0.59,4,265,3,0,0,0,RandD,low
8838,0.67,0.83,3,171,3,1,0,0,marketing,medium
8839,0.62,0.64,4,163,3,0,0,0,technical,low
8840,0.78,0.63,3,202,2,0,0,0,technical,low
8841,0.58,0.75,4,253,2,0,0,0,sales,low
8842,0.87,0.58,3,140,3,1,0,0,support,medium
8843,0.74,0.66,3,177,2,0,0,0,sales,low
8844,0.78,0.89,3,253,3,0,0,0,support,high
8845,0.5,0.77,3,267,2,0,0,0,management,high
8846,0.62,0.51,4,193,3,0,0,0,accounting,high
8847,0.23,0.5,2,150,6,0,0,0,accounting,low
8848,0.59,0.64,5,269,3,0,0,0,support,medium
8849,0.66,0.61,4,263,4,0,0,0,sales,medium
8850,0.63,0.72,2,161,5,0,0,0,hr,medium
8851,0.56,0.74,3,154,2,0,0,0,hr,medium
8852,0.26,0.83,3,168,3,0,0,0,sales,low
8853,0.81,0.88,5,242,5,0,1,0,support,medium
8854,0.84,0.52,5,171,3,0,0,0,technical,medium
8855,0.48,0.78,2,198,2,0,1,0,technical,medium
8856,0.14,0.98,5,172,5,0,0,0,support,medium
8857,0.79,0.7,4,268,2,0,0,0,support,medium
8858,0.19,0.63,4,233,5,0,0,0,sales,medium
8859,0.52,0.63,3,233,3,0,0,1,sales,medium
8860,0.74,0.92,4,261,5,0,1,0,technical,medium
8861,0.61,0.94,3,224,4,0,0,0,technical,medium
8862,0.89,0.49,5,165,6,0,0,0,sales,low
8863,0.9,0.78,3,162,2,0,0,0,sales,medium
8864,0.38,0.55,2,215,6,0,0,0,support,medium
8865,0.43,0.57,2,142,3,0,1,0,IT,medium
8866,0.39,0.54,2,158,3,0,1,0,support,low
8867,0.93,0.88,4,261,4,0,0,0,sales,medium
8868,0.55,0.9,5,237,3,0,0,0,sales,medium
8869,0.31,0.41,2,263,3,0,0,0,management,medium
8870,0.65,0.95,3,266,3,1,0,0,support,low
8871,0.14,0.51,5,173,4,0,0,0,support,medium
8872,0.77,0.71,5,204,3,0,0,0,sales,high
8873,0.7,0.55,4,256,4,0,0,0,hr,medium
8874,0.39,0.57,2,145,3,0,1,0,accounting,medium
8875,0.72,0.89,4,217,3,0,0,0,support,medium
8876,0.83,0.67,3,175,3,0,0,0,product_mng,medium
8877,0.85,1.0,5,244,2,0,0,0,product_mng,medium
8878,0.37,0.47,2,148,3,0,1,0,hr,low
8879,0.83,0.92,4,235,5,0,1,0,sales,low
8880,0.09,0.77,6,244,4,0,1,0,product_mng,low
8881,0.86,0.82,4,274,2,1,0,0,sales,low
8882,0.4,0.57,2,160,3,0,1,0,accounting,low
8883,0.81,0.56,3,142,3,0,0,0,sales,low
8884,0.61,0.52,4,171,2,0,0,0,marketing,low
8885,0.9,0.7,3,147,4,0,0,0,technical,low
8886,0.16,0.61,4,171,6,0,0,0,IT,medium
8887,0.1,0.92,6,279,4,0,1,0,sales,medium
8888,0.44,0.51,2,129,3,0,1,0,support,medium
8889,0.64,0.71,5,212,2,0,0,0,technical,low
8890,0.34,0.52,6,265,6,0,0,0,sales,medium
8891,0.66,0.51,5,149,3,0,0,0,sales,medium
8892,0.49,0.49,4,240,2,0,0,0,RandD,medium
8893,0.09,0.85,6,297,4,0,1,0,hr,medium
8894,0.37,0.41,2,146,2,0,0,0,support,medium
8895,0.83,0.98,4,259,5,0,1,0,support,medium
8896,0.57,0.67,3,138,6,1,0,0,IT,medium
8897,0.52,0.93,2,271,3,0,0,0,sales,low
8898,0.54,0.55,4,252,3,0,0,0,RandD,medium
8899,0.81,0.54,4,155,4,0,0,0,accounting,high
8900,0.11,0.87,6,273,4,0,1,0,sales,low
8901,0.81,0.93,5,270,5,0,1,0,technical,medium
8902,0.78,0.98,5,239,6,0,1,0,marketing,low
8903,0.73,0.83,4,270,2,0,0,0,hr,high
8904,0.15,0.53,4,205,5,1,0,0,sales,low
8905,0.56,0.68,3,109,3,0,0,0,IT,low
8906,0.58,0.86,4,168,2,0,0,0,product_mng,medium
8907,0.19,0.76,2,158,3,0,0,0,support,high
8908,0.61,0.62,4,269,4,0,0,0,accounting,medium
8909,0.36,0.5,2,132,3,0,1,0,management,low
8910,0.55,0.97,4,162,3,0,0,0,RandD,low
8911,0.73,0.83,2,167,3,0,0,0,technical,medium
8912,0.97,0.78,3,268,3,1,0,0,technical,low
8913,0.6,0.77,4,163,3,1,0,0,marketing,low
8914,0.32,0.5,2,143,3,0,0,0,technical,high
8915,0.2,0.41,6,264,3,0,0,0,sales,medium
8916,0.69,0.52,3,186,3,0,0,0,IT,medium
8917,0.49,0.59,4,137,4,0,0,0,technical,high
8918,0.87,0.84,3,172,3,0,0,0,sales,medium
8919,0.85,0.64,4,188,3,0,0,0,hr,low
8920,0.37,0.57,2,158,3,0,1,0,technical,low
8921,0.45,0.53,2,155,3,0,1,0,IT,low
8922,0.11,0.92,7,307,4,0,1,0,IT,low
8923,0.85,0.82,3,153,3,1,0,0,sales,low
8924,0.44,0.48,2,226,3,0,0,0,technical,low
8925,0.87,0.97,5,250,6,0,1,0,support,low
8926,0.87,0.67,3,139,2,0,0,0,sales,medium
8927,0.1,0.83,7,302,5,0,1,0,IT,medium
8928,0.86,0.72,3,217,3,0,0,0,sales,low
8929,0.96,0.59,6,133,5,0,0,0,sales,medium
8930,0.76,0.98,4,173,3,1,0,0,sales,low
8931,0.44,0.46,2,143,3,0,1,0,IT,low
8932,0.73,0.99,5,262,5,0,1,0,product_mng,medium
8933,0.1,0.98,6,265,4,0,1,0,technical,low
8934,0.54,0.91,3,151,3,0,0,0,product_mng,medium
8935,0.88,0.72,5,244,2,0,0,0,technical,low
8936,0.48,0.54,4,105,5,1,0,0,support,low
8937,0.82,0.85,4,274,5,0,1,0,sales,low
8938,0.39,0.48,2,141,3,0,1,0,product_mng,medium
8939,0.11,0.97,6,277,4,0,1,0,product_mng,medium
8940,0.77,0.75,3,170,7,0,0,0,sales,low
8941,0.43,0.56,2,136,3,0,1,0,sales,low
8942,0.93,0.61,4,205,3,0,0,0,technical,low
8943,0.75,0.68,4,220,2,0,0,0,IT,medium
8944,0.55,0.76,4,233,4,0,0,0,IT,low
8945,0.86,0.93,5,223,5,0,1,0,RandD,medium
8946,0.34,0.46,5,131,3,0,0,0,marketing,medium
8947,1.0,0.87,4,256,3,0,0,0,IT,low
8948,0.71,0.95,4,249,3,0,0,0,hr,low
8949,0.83,0.62,4,242,3,0,0,0,sales,low
8950,0.89,0.79,4,133,2,0,0,0,support,medium
8951,0.66,0.5,3,218,2,0,0,0,hr,medium
8952,0.71,0.72,3,271,2,0,0,0,support,low
